,UNNAMED: 0.2,UNNAMED: 0.1,YEAR,ICU,ETAB,NB_ADMIS_SURV,STATETAB,TYPETAB,STATSERV,LITETAB,LITSERV,TYPSERV,CULT,DEPISARM,ECHOGUIDAGE,DEPIBLSE,REGION,NBADM,ENVOIATB,NBADMJ,ENVOIABR,DECONTORAL,INFORMAT,DDS,DDSGASTR,DDSOROPH,CONSOSHA,DDSIV,JHSHA,ETUDE_PRATIQUE,PATJOURSANN,INFHRS,SOIGNHRS,PATJOURS,DDEBETU,DFINETU,ANTICONT,ANTICONF,INTUBALCONT,INTUBALCONF,INTUBDECONT,INTUBDECONF,INTUBPOSOBS,INTUBPOSCONF,CVCOBS,CVCONF,CASFM,DATECASFM,TOILANTIS,STATSERV_ICU,STATSERV_Other Intensive Care,STATSERV_Step-down unit,TYPETAB_CH,TYPETAB_CHU,TYPETAB_MIL,TYPETAB_MCO,TYPETAB_AUT,TYPETAB_CAC,STATETAB_PUB,STATETAB_PRI,STATETAB_PIC,STATETAB_INC,STATETAB_ESPI,TYPSERV_Mixed,TYPSERV_Surgery,TYPSERV_Medical,TYPSERV_Neurology,TYPSERV_Cardiology,TYPSERV_Burnt,INFORMAT_No,INFORMAT_Fully,INFORMAT_Partially,DDS_No,DDS_Some patients,DDS_All Patients
1785,1785,1785.0,2011,240,204,32,PUB,CH,ICU,,8.0,Mixed,,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1786,1786,1786.0,2011,241,205,169,PUB,CH,ICU,,13.0,Mixed,,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1787,1787,1787.0,2011,242,206,164,PUB,CH,ICU,,10.0,Mixed,,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1788,1788,1788.0,2013,190,165,135,PUB,MIL,ICU,,8.0,Mixed,Brun-Buisson,,,,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1789,1789,1789.0,2013,147,128,142,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1790,1790,1790.0,2013,82,73,98,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1791,1791,1791.0,2013,12,10,189,PUB,CHU,ICU,,15.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1792,1792,1792.0,2013,298,249,70,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1793,1793,1793.0,2013,265,226,144,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1794,1794,1794.0,2013,262,223,71,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1795,1795,1795.0,2013,266,227,115,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1796,1796,1796.0,2013,142,123,163,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1797,1797,1797.0,2013,20,18,125,PUB,MIL,ICU,,9.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1798,1798,1798.0,2013,19,17,93,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1799,1799,1799.0,2013,259,220,81,PIC,MCO,ICU,,8.0,Neurology,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
1800,1800,1800.0,2013,15,13,173,PRI,MCO,ICU,,10.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1801,1801,1801.0,2013,296,247,138,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1802,1802,1802.0,2013,68,60,286,PUB,CHU,ICU,,15.0,Medical,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
1803,1803,1803.0,2013,148,60,195,PUB,CHU,ICU,,20.0,Surgery,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1804,1804,1804.0,2013,33,30,148,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1805,1805,1805.0,2013,222,187,77,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1806,1806,1806.0,2013,125,107,80,PIC,MCO,ICU,,14.0,Surgery,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1807,1807,1807.0,2013,297,248,98,PUB,CH,ICU,,6.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1808,1808,1808.0,2013,34,31,74,PRI,MCO,ICU,,10.0,Mixed,Brun-Buisson,,,,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1809,1809,1809.0,2013,130,112,87,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1810,1810,1810.0,2013,5,5,215,PRI,MCO,ICU,,8.0,Surgery,,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1811,1811,1811.0,2013,139,120,161,PUB,CH,ICU,,13.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1812,1812,1812.0,2013,261,222,257,PUB,CH,ICU,,16.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1813,1813,1813.0,2013,91,82,83,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1814,1814,1814.0,2013,172,149,104,PUB,MIL,ICU,,12.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1815,1815,1815.0,2013,131,113,130,PRI,MCO,ICU,,11.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1816,1816,1816.0,2013,41,37,288,PUB,CH,ICU,,18.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1817,1817,1817.0,2013,128,110,143,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1818,1818,1818.0,2013,282,238,133,PRI,MCO,ICU,,15.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1819,1819,1819.0,2013,264,225,70,PUB,CH,ICU,,6.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1820,1820,1820.0,2013,114,99,229,PIC,MCO,ICU,,14.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1821,1821,1821.0,2013,284,240,155,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1822,1822,1822.0,2013,57,52,95,PUB,CHU,ICU,,13.0,Surgery,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1823,1823,1823.0,2013,279,235,197,PRI,MCO,ICU,,14.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1824,1824,1824.0,2013,224,189,295,PUB,CHU,ICU,,22.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1825,1825,1825.0,2013,76,68,127,PUB,CH,ICU,,9.0,Mixed,Brun-Buisson,,,,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1826,1826,1826.0,2013,173,150,133,PUB,MIL,ICU,,10.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1827,1827,1827.0,2013,126,108,146,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,HAUTS-DE-FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1828,1828,1828.0,2013,300,251,165,PUB,CH,ICU,,10.0,Mixed,Maki,,,,BOURGOGNE-FRANCHE-COMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1829,1829,1829.0,2013,303,251,212,PUB,CH,ICU,,12.0,Mixed,Maki,,,,BOURGOGNE-FRANCHE-COMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1830,1830,1830.0,2013,277,234,105,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,ILE DE FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1831,1831,1831.0,2013,31,28,243,PUB,CHU,ICU,,20.0,Medical,Brun-Buisson,,,,BOURGOGNE-FRANCHE-COMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
1832,1832,1832.0,2013,301,28,256,PUB,CHU,ICU,,20.0,Surgery,Brun-Buisson,,,,BOURGOGNE-FRANCHE-COMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1833,1833,1833.0,2013,158,137,105,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1834,1834,1834.0,2013,225,190,93,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1835,1835,1835.0,2013,304,252,76,PUB,CH,ICU,,8.0,Mixed,Maki,,,,BOURGOGNE-FRANCHE-COMTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1836,1836,1836.0,2013,226,191,159,PUB,CH,ICU,,15.0,Mixed,Brun-Buisson,,,,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1837,1837,1837.0,2013,23,21,211,PUB,CHU,ICU,,15.0,Mixed,Brun-Buisson,,,,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1838,1838,1838.0,2013,227,192,134,PUB,CHU,ICU,,16.0,Mixed,Brun-Buisson,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1839,1839,1839.0,2013,229,192,160,PUB,CHU,ICU,,26.0,Mixed,Brun-Buisson,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1840,1840,1840.0,2013,313,258,76,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1841,1841,1841.0,2013,315,260,110,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1842,1842,1842.0,2013,98,87,54,PIC,MCO,ICU,,20.0,Mixed,Brun-Buisson,,,,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1843,1843,1843.0,2013,154,134,182,PUB,CHU,ICU,,12.0,Surgery,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1844,1844,1844.0,2013,317,261,127,PUB,CHU,ICU,,12.0,Surgery,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1845,1845,1845.0,2013,316,101,195,PUB,CHU,ICU,,13.0,Medical,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
1846,1846,1846.0,2013,116,101,207,PUB,CHU,ICU,,14.0,Medical,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
1847,1847,1847.0,2013,66,58,149,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1848,1848,1848.0,2013,122,105,128,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1849,1849,1849.0,2013,309,254,206,PUB,CHU,ICU,,16.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1850,1850,1850.0,2013,307,254,169,PUB,CHU,ICU,,8.0,Surgery,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
1851,1851,1851.0,2013,308,254,144,PUB,CHU,ICU,,16.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1852,1852,1852.0,2013,107,92,122,PRI,MCO,ICU,,9.0,Mixed,Brun-Buisson,,,,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1853,1853,1853.0,2013,312,257,89,PUB,MIL,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1854,1854,1854.0,2013,310,255,194,PRI,MCO,ICU,,8.0,Mixed,,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1855,1855,1855.0,2013,231,195,210,PUB,CH,ICU,,9.0,Mixed,Maki,,,,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1856,1856,1856.0,2013,210,181,83,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1857,1857,1857.0,2013,314,259,114,PIC,MCO,ICU,,8.0,Mixed,Brun-Buisson,,,,GRAND EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
